Date : 2025-09-10 15:27:06
Directory : /Users/peaker/dev/kitchen-app/backoffice/src
Total : 60 files,  1505 codes, 625 comments, -86 blanks, all 2044 lines

Languages
+------------+------------+------------+------------+------------+------------+
| language   | files      | code       | comment    | blank      | total      |
| views/accounts (Files)                                                                                                             |          1 |        217 |         11 |         31 |        259 |
| views/accounts/components                                                                                                          |          5 |        441 |         17 |         84 |        542 |
| views/accounts/components/dialogs                                                                                                  |          3 |        410 |         17 |         76 |        503 |
| views/accounts/components/dialogs (Files)                                                                                          |          1 |         56 |          4 |         14 |         74 |
| views/accounts/components/dialogs/transaction-detail                                                                               |          2 |        354 |         13 |         62 |        429 |
| views/accounts/components/list                                                                                                     |          2 |         31 |          0 |          8 |         39 |
| views/counteragents                                                                                                                |          4 |      1,117 |         27 |        186 |      1,330 |
| views/counteragents/components                                                                                                     |          4 |      1,117 |         27 |        186 |      1,330 |
| views/counteragents/components/counteragents                                                                                       |          3 |        782 |         19 |        137 |        938 |
| views/counteragents/components/dialogs                                                                                             |          1 |        335 |          8 |         49 |        392 |
| views/supplier_2                                                                                                                   |         10 |        211 |         18 |          7 |        236 |
| views/supplier_2 (Files)                                                                                                           |          1 |       -416 |         -2 |        -78 |       -496 |
| views/supplier_2/components                                                                                                        |          9 |        627 |         20 |         85 |        732 |
| views/supplier_2/components/orders                                                                                                 |          8 |        611 |         20 |         83 |        714 |
| views/supplier_2/components/receipts                                                                                               |          1 |         16 |          0 |          2 |         18 |
+------------------------------------------------------------------------------------------------------------------------------------+------------+------------+------------+------------+------------+

Files
+------------------------------------------------------------------------------------------------------------------------------------+------------+------------+------------+------------+------------+
| filename                                                                                                                           | language   | code       | comment    | blank      | total      |
+------------------------------------------------------------------------------------------------------------------------------------+------------+------------+------------+------------+------------+
| /Users/peaker/dev/kitchen-app/backoffice/src/About/Base/ArchitecturApp.md                                                          | Markdown   |        358 |          0 |         68 |        426 |
| /Users/peaker/dev/kitchen-app/backoffice/src/About/Stage_1_road.md                                                                 | Markdown   |       -126 |          0 |        -43 |       -169 |
| /Users/peaker/dev/kitchen-app/backoffice/src/About/Stage_4.md                                                                      | Markdown   |       -474 |          0 |       -162 |       -636 |
| /Users/peaker/dev/kitchen-app/backoffice/src/About/Stage_4_account.md                                                              | Markdown   |        436 |          0 |        118 |        554 |
| /Users/peaker/dev/kitchen-app/backoffice/src/About/Stage_5.md                                                                      | Markdown   |       -481 |          0 |       -122 |       -603 |
| /Users/peaker/dev/kitchen-app/backoffice/src/About/Stage_5_3.md                                                                    | Markdown   |       -552 |          0 |       -136 |       -688 |
| /Users/peaker/dev/kitchen-app/backoffice/src/About/Stage_5_31.md                                                                   | Markdown   |     -1,339 |          0 |       -299 |     -1,638 |
| /Users/peaker/dev/kitchen-app/backoffice/src/About/Stage_6.md                                                                      | Markdown   |       -518 |          0 |       -110 |       -628 |
| /Users/peaker/dev/kitchen-app/backoffice/src/About/Stage_6_1.md                                                                    | Markdown   |       -739 |          0 |       -152 |       -891 |
| /Users/peaker/dev/kitchen-app/backoffice/src/About/Stage_7_1.md                                                                    | Markdown   |       -244 |          0 |        -74 |       -318 |
| /Users/peaker/dev/kitchen-app/backoffice/src/About/Stage_8_Supplier.md                                                             | Markdown   |       -186 |          0 |        -72 |       -258 |
| /Users/peaker/dev/kitchen-app/backoffice/src/About/Stage_9_batche.md                                                               | Markdown   |       -925 |          0 |       -215 |     -1,140 |
| /Users/peaker/dev/kitchen-app/backoffice/src/components/atoms/DatePicker.vue                                                       | Vue        |        157 |          1 |         17 |        175 |
| /Users/peaker/dev/kitchen-app/backoffice/src/components/molecules/DateRangePicker.vue                                              | Vue        |        284 |          3 |         29 |        316 |
| /Users/peaker/dev/kitchen-app/backoffice/src/components/organisms/LazyList.vue                                                     | Vue        |        247 |         13 |         41 |        301 |
| /Users/peaker/dev/kitchen-app/backoffice/src/composables/useLazyLoading.ts                                                         | TypeScript |        249 |         15 |         50 |        314 |
| /Users/peaker/dev/kitchen-app/backoffice/src/stores/account/accountBasedMock.ts                                                    | TypeScript |        428 |         27 |         24 |        479 |
| /Users/peaker/dev/kitchen-app/backoffice/src/stores/account/composables/useAccountTransactions.ts                                  | TypeScript |        251 |         41 |         63 |        355 |
| /Users/peaker/dev/kitchen-app/backoffice/src/stores/account/mock.ts                                                                | TypeScript |         60 |          1 |          5 |         66 |
| /Users/peaker/dev/kitchen-app/backoffice/src/stores/account/paymentMock.ts                                                         | TypeScript |        160 |         25 |         37 |        222 |
| /Users/peaker/dev/kitchen-app/backoffice/src/stores/account/service.ts                                                             | TypeScript |         -9 |         10 |          0 |          1 |
| /Users/peaker/dev/kitchen-app/backoffice/src/stores/account/store.ts                                                               | TypeScript |        183 |         51 |         62 |        296 |
| /Users/peaker/dev/kitchen-app/backoffice/src/stores/account/types.ts                                                               | TypeScript |         63 |          6 |         11 |         80 |
| /Users/peaker/dev/kitchen-app/backoffice/src/stores/counteragents/composables/useCounteragentBalance.ts                            | TypeScript |         76 |         30 |         17 |        123 |
| /Users/peaker/dev/kitchen-app/backoffice/src/stores/counteragents/counteragentsService.ts                                          | TypeScript |         15 |          1 |          1 |         17 |
| /Users/peaker/dev/kitchen-app/backoffice/src/stores/counteragents/integrations/automatedPayments.ts                                | TypeScript |        218 |         51 |         61 |        330 |
| /Users/peaker/dev/kitchen-app/backoffice/src/stores/counteragents/services/balanceCorrectionService.ts                             | TypeScript |        219 |         33 |         40 |        292 |
| /Users/peaker/dev/kitchen-app/backoffice/src/stores/counteragents/types.ts                                                         | TypeScript |         53 |          6 |          8 |         67 |
| /Users/peaker/dev/kitchen-app/backoffice/src/stores/debug/debugService.ts                                                          | TypeScript |        192 |         31 |         43 |        266 |
| /Users/peaker/dev/kitchen-app/backoffice/src/stores/debug/types.ts                                                                 | TypeScript |         15 |          6 |          6 |         27 |
| /Users/peaker/dev/kitchen-app/backoffice/src/stores/shared/supplierDefinitions.ts                                                  | TypeScript |        373 |          5 |         51 |        429 |
| /Users/peaker/dev/kitchen-app/backoffice/src/stores/supplier_2/composables/useOrderPayments.ts                                     | TypeScript |        561 |        124 |        138 |        823 |
| /Users/peaker/dev/kitchen-app/backoffice/src/stores/supplier_2/composables/usePurchaseOrders.ts                                    | TypeScript |        142 |         34 |         35 |        211 |
| /Users/peaker/dev/kitchen-app/backoffice/src/stores/supplier_2/composables/useReceipts.ts                                          | TypeScript |        140 |         11 |         22 |        173 |
| /Users/peaker/dev/kitchen-app/backoffice/src/stores/supplier_2/index.ts                                                            | TypeScript |          7 |          0 |          0 |          7 |
| /Users/peaker/dev/kitchen-app/backoffice/src/stores/supplier_2/integrations/accountIntegration.ts                                  | TypeScript |        132 |         17 |         21 |        170 |
| /Users/peaker/dev/kitchen-app/backoffice/src/stores/supplier_2/supplierService.ts                                                  | TypeScript |         12 |          5 |          4 |         21 |
| /Users/peaker/dev/kitchen-app/backoffice/src/stores/supplier_2/supplierStore.ts                                                    | TypeScript |         32 |          2 |          8 |         42 |
| /Users/peaker/dev/kitchen-app/backoffice/src/stores/supplier_2/types.ts                                                            | TypeScript |         49 |          1 |          5 |         55 |
| /Users/peaker/dev/kitchen-app/backoffice/src/utils/time.ts                                                                         | TypeScript |          0 |          2 |          6 |          8 |
| /Users/peaker/dev/kitchen-app/backoffice/src/views/accounts/AccountDetailView.vue                                                  | Vue        |        217 |         11 |         31 |        259 |
| /Users/peaker/dev/kitchen-app/backoffice/src/views/accounts/components/dialogs/TransactionDetailDialog.vue                         | Vue        |         56 |          4 |         14 |         74 |
| /Users/peaker/dev/kitchen-app/backoffice/src/views/accounts/components/dialogs/transaction-detail/SupplierPaymentContextWidget.vue | Vue        |        214 |          6 |         37 |        257 |
| /Users/peaker/dev/kitchen-app/backoffice/src/views/accounts/components/dialogs/transaction-detail/TransactionDetailContent.vue     | Vue        |        140 |          7 |         25 |        172 |
| /Users/peaker/dev/kitchen-app/backoffice/src/views/accounts/components/list/PaymentConfirmationDialog.vue                          | Vue        |         32 |          0 |          9 |         41 |
| /Users/peaker/dev/kitchen-app/backoffice/src/views/accounts/components/list/PendingPaymentsWidget.vue                              | Vue        |         -1 |          0 |         -1 |         -2 |
| /Users/peaker/dev/kitchen-app/backoffice/src/views/counteragents/components/counteragents/CounteragentCard.vue                     | Vue        |         52 |          6 |         11 |         69 |
| /Users/peaker/dev/kitchen-app/backoffice/src/views/counteragents/components/counteragents/CounteragentPaymentsSimple.vue           | Vue        |        702 |         10 |        124 |        836 |
| /Users/peaker/dev/kitchen-app/backoffice/src/views/counteragents/components/counteragents/CounteragentsTable.vue                   | Vue        |         28 |          3 |          2 |         33 |
| /Users/peaker/dev/kitchen-app/backoffice/src/views/counteragents/components/dialogs/BalanceCorrectionDialog.vue                    | Vue        |        335 |          8 |         49 |        392 |
| /Users/peaker/dev/kitchen-app/backoffice/src/views/supplier_2/SupplierView.vue                                                     | Vue        |       -416 |         -2 |        -78 |       -496 |
| /Users/peaker/dev/kitchen-app/backoffice/src/views/supplier_2/components/orders/AttachBillDialog.vue                               | Vue        |        324 |         11 |         55 |        390 |
| /Users/peaker/dev/kitchen-app/backoffice/src/views/supplier_2/components/orders/BaseSupplierBaskets.vue                            | Vue        |         -2 |          0 |          0 |         -2 |
| /Users/peaker/dev/kitchen-app/backoffice/src/views/supplier_2/components/orders/BillStatus.vue                                     | Vue        |       -102 |         -6 |        -17 |       -125 |
| /Users/peaker/dev/kitchen-app/backoffice/src/views/supplier_2/components/orders/OrderReceiptWidget.vue                             | Vue        |        196 |          4 |         29 |        229 |
| /Users/peaker/dev/kitchen-app/backoffice/src/views/supplier_2/components/orders/PurchaseOrderDetailsDialog.vue                     | Vue        |        170 |          7 |         23 |        200 |
| /Users/peaker/dev/kitchen-app/backoffice/src/views/supplier_2/components/orders/PurchaseOrderEditDialog.vue                        | Vue        |          3 |          0 |          0 |          3 |
| /Users/peaker/dev/kitchen-app/backoffice/src/views/supplier_2/components/orders/PurchaseOrderPayment.vue                           | Vue        |         -9 |          3 |          1 |         -5 |
| /Users/peaker/dev/kitchen-app/backoffice/src/views/supplier_2/components/orders/PurchaseOrderTable.vue                             | Vue        |         31 |          1 |         -8 |         24 |
| /Users/peaker/dev/kitchen-app/backoffice/src/views/supplier_2/components/receipts/ReceiptTable.vue                                 | Vue        |         16 |          0 |          2 |         18 |
| Total                                                                                                                              |            |      1,505 |        625 |        -86 |      2,044 |
+------------------------------------------------------------------------------------------------------------------------------------+------------+------------+------------+------------+------------+
