Date : 2025-09-03 21:38:40
Directory : /Users/peaker/dev/kitchen-app/backoffice/src
Total : 79 files,  7167 codes, 296 comments, 1473 blanks, all 8936 lines

Languages
+------------+------------+------------+------------+------------+------------+
| language   | files      | code       | comment    | blank      | total      |
+------------+------------+------------+------------+------------+------------+
| Vue        |         44 |      4,599 |        129 |        820 |      5,548 |
| Markdown   |          6 |      1,650 |          0 |        444 |      2,094 |
| TypeScript |         29 |        918 |        167 |        209 |      1,294 |
+------------+------------+------------+------------+------------+------------+

Directories
+------------------------------------------------------------------------------------------------------------------+------------+------------+------------+------------+------------+
| path                                                                                                             | files      | code       | comment    | blank      | total      |
+------------------------------------------------------------------------------------------------------------------+------------+------------+------------+------------+------------+
| .                                                                                                                |         79 |      7,167 |        296 |      1,473 |      8,936 |
| About                                                                                                            |          6 |      1,650 |          0 |        444 |      2,094 |
| About (Files)                                                                                                    |          3 |        807 |          0 |        178 |        985 |
| About/Base                                                                                                       |          3 |        843 |          0 |        266 |      1,109 |
| components                                                                                                       |         10 |     -1,620 |        -18 |       -212 |     -1,850 |
| components/accounts                                                                                              |         10 |     -1,620 |        -18 |       -212 |     -1,850 |
| components/accounts/detail                                                                                       |          2 |       -294 |          0 |        -41 |       -335 |
| components/accounts/dialogs                                                                                      |          4 |       -619 |         -6 |        -68 |       -693 |
| components/accounts/list                                                                                         |          4 |       -707 |        -12 |       -103 |       -822 |
| stores                                                                                                           |         26 |        716 |        109 |        163 |        988 |
| stores/account                                                                                                   |          4 |        188 |         21 |         32 |        241 |
| stores/shared                                                                                                    |          4 |        462 |        129 |         79 |        670 |
| stores/storage                                                                                                   |          6 |       -245 |         -3 |         31 |       -217 |
| stores/storage (Files)                                                                                           |          5 |       -262 |        -14 |         25 |       -251 |
| stores/storage/composables                                                                                       |          1 |         17 |         11 |          6 |         34 |
| stores/supplier_2                                                                                                |         12 |        311 |        -38 |         21 |        294 |
| stores/supplier_2 (Files)                                                                                        |          4 |        213 |       -172 |         -4 |         37 |
| stores/supplier_2/composables                                                                                    |          3 |       -379 |         -9 |        -90 |       -478 |
| stores/supplier_2/integrations                                                                                   |          4 |        837 |        175 |        198 |      1,210 |
| stores/supplier_2/mock                                                                                           |          1 |       -360 |        -32 |        -83 |       -475 |
| utils                                                                                                            |          3 |        202 |         58 |         46 |        306 |
| views                                                                                                            |         34 |      6,219 |        147 |      1,032 |      7,398 |
| views/accounts                                                                                                   |         13 |      2,271 |         38 |        297 |      2,606 |
| views/accounts (Files)                                                                                           |          2 |          1 |          0 |         -1 |          0 |
| views/accounts/components                                                                                        |         11 |      2,270 |         38 |        298 |      2,606 |
| views/accounts/components/detail                                                                                 |          2 |        294 |          0 |         41 |        335 |
